cell_index,x,y,dist_along_px,dist_along_um,Ki67,HER2,EGFR,CD44
490236,26609.424657534248,7458.41095890411,345.3002257503924,224.4451467377551,4343.246575342466,14003.150684931506,4355.082191780822,8871.369863013699
490246,26527.666666666668,7462.59349593496,273.1050085949789,177.5182555867363,9952.975609756097,11169.325203252032,3370.3333333333335,2764.60162601626
490261,26552.092307692303,7463.2307692307695,293.70028597244453,190.90518588208894,8966.653846153846,14798.476923076923,6847.692307692308,4583.961538461538
490280,26474.90099009901,7466.049504950495,226.12067562961496,146.97843915924975,3860.970297029703,13315.742574257423,3423.267326732673,3070.237623762376
490281,26490.35087719298,7464.456140350877,240.1777446428177,156.1155340178315,4079.1754385964914,19159.63157894737,4729.3859649122805,6653.228070175439
490282,26568.278846153848,7466.932692307692,305.65651160112515,198.67673254073136,4536.836538461538,16560.55769230769,4879.336538461538,4007.2596153846152
490283,26603.37837837838,7464.959459459459,336.74228808341735,218.88248725422127,7186.918918918919,16587.135135135137,5648.040540540541,7812.662162162163
490309,26515.36231884058,7466.521739130435,260.5379569334642,169.34967200675175,3969.159420289855,12420.04347826087,3504.985507246377,4068.782608695652
490310,26593.741379310344,7467.0,327.43408611562626,212.83215597515706,37477.0,14533.672413793103,4601.025862068966,5612.4655172413795
490319,26610.02912621359,7469.796116504855,339.9443256892554,220.963811698016,6192.796116504855,14858.747572815531,6343.368932038835,4331.9514563106795
490331,26445.774509803923,7468.754901960784,199.77394126578966,129.8530618227633,3155.4803921568628,13022.333333333334,3050.735294117647,5326.401960784314
490332,26533.8,7471.742857142857,273.6388405671143,177.8652463686243,6031.364285714286,14670.342857142858,3466.0071428571428,4825.457142857143
490333,26545.440217391304,7471.103260869565,283.940324548708,184.56121095666023,8374.983695652174,16493.440217391304,4959.934782608696,3416.146739130435
490334,26626.743362831858,7466.283185840708,356.07481365458733,231.44862887548177,4826.646017699115,18383.37168141593,7614.876106194691,5232.7522123893805
490350,26465.80519480519,7470.266233766234,216.15337528963371,140.4996939382619,3359.7597402597403,13814.87012987013,2935.6623376623374,3992.7987012987014
490351,26505.056737588653,7470.326241134751,249.74697383003308,162.3355329895215,4800.914893617021,14632.127659574468,3282.9574468085107,2513.851063829787
490364,26429.033333333333,7472.4,183.55218902791657,119.30892286814577,2698.733333333333,10996.033333333333,2618.1133333333332,5314.246666666667
490365,26521.755555555555,7471.322222222222,263.53806195232204,171.29974026900933,3552.5666666666666,13030.511111111113,3350.9555555555557,7061.933333333333
490383,26482.07438016529,7473.7768595041325,228.27909196391184,148.3814097765427,7277.495867768595,13126.586776859504,3353.6694214876034,4335.330578512397
490384,26490.63440860215,7473.172043010752,235.92401060248224,153.35060689161347,3425.6344086021504,14505.47311827957,3433.430107526882,8337.90322580645
490401,26453.299145299145,7474.82905982906,203.08614981579188,132.00599738026472,3034.094017094017,16679.213675213676,3309.102564102564,4279.991452991453
