cell_index,x,y,dist_along_px,dist_along_um,Ki67,HER2,EGFR,CD44
LSP33564--unmicst_cellRing_479083,25905.191616766468,6535.233532934131,0.0,0.0,2715.335329341317,17127.221556886227,3517.7664670658683,12305.293413173653
LSP33564--unmicst_cellRing_479104,25916.136363636364,6535.727272727273,0.0,0.0,2644.3560606060605,17071.477272727272,3142.5227272727275,9261.848484848484
LSP33564--unmicst_cellRing_479105,25944.25,6536.541666666667,0.0,0.0,2567.6354166666665,16161.333333333334,3453.3854166666665,10241.583333333334
LSP33564--unmicst_cellRing_479119,25843.359154929574,6536.87323943662,0.0,0.0,1659.6760563380285,8004.549295774648,2519.035211267605,1423.880281690141
LSP33564--unmicst_cellRing_479120,25968.726315789478,6535.9473684210525,0.0,0.0,2894.842105263158,19259.515789473684,3411.4,14054.968421052632
LSP33564--unmicst_cellRing_479146,25892.629213483146,6541.3258426966295,0.0,0.0,2908.696629213483,18404.101123595505,3485.112359550562,13056.370786516854
LSP33564--unmicst_cellRing_479147,25901.748251748253,6545.020979020979,0.0,0.0,3554.671328671329,22076.98601398601,3520.3076923076924,6744.902097902098
LSP33564--unmicst_cellRing_479157,25936.31111111111,6540.477777777778,0.0,0.0,2746.5777777777776,17850.722222222223,3572.4444444444443,12323.744444444445
LSP33564--unmicst_cellRing_479158,25957.809523809523,6540.714285714285,0.0,0.0,2274.174603174604,14562.277777777776,3158.81746031746,13778.92857142857
LSP33564--unmicst_cellRing_479188,25968.34782608696,6546.141304347826,0.0,0.0,2973.5,19080.09782608696,3835.771739130435,13628.782608695652
LSP33564--unmicst_cellRing_479209,25886.414634146346,6547.091463414634,0.0,0.0,2393.8353658536585,16545.932926829268,3074.7195121951218,9430.963414634149
LSP33564--unmicst_cellRing_479210,25912.68604651163,6547.639534883721,0.0,0.0,3113.3372093023254,18691.697674418603,3160.3372093023254,13900.348837209302
LSP33564--unmicst_cellRing_479211,25947.153846153848,6547.030769230769,0.0,0.0,2268.3076923076924,17342.723076923077,3656.2615384615374,19895.046153846157
LSP33564--unmicst_cellRing_479220,25938.309523809523,6548.023809523809,0.0,0.0,2846.619047619048,18148.92857142857,3756.75,10492.0
LSP33564--unmicst_cellRing_479221,25958.07608695652,6548.652173913043,0.0,0.0,2068.836956521739,14870.369565217392,3500.086956521739,20066.043478260868
LSP33564--unmicst_cellRing_479243,25876.192592592597,6550.407407407408,0.0,0.0,2254.4074074074074,13836.45925925926,2737.9185185185183,11493.666666666666
LSP33564--unmicst_cellRing_479252,25866.75,6551.671875,0.0,0.0,2333.296875,20258.21875,3283.078125,13920.109375
LSP33564--unmicst_cellRing_479259,25921.625,6551.053571428572,0.0,0.0,2387.866071428572,15022.625,2966.035714285714,7905.116071428572
LSP33564--unmicst_cellRing_479297,25951.757575757576,6556.560606060606,2.701292002722216,1.7558398017694403,2537.2348484848485,18576.924242424244,3352.431818181818,17708.098484848484
LSP33564--unmicst_cellRing_479298,25966.535714285717,6556.095238095239,7.374659345851948,4.793528574803767,2450.2619047619046,19030.761904761905,3485.154761904762,16824.345238095237
LSP33564--unmicst_cellRing_479310,25911.35051546392,6557.319587628866,0.0,0.0,2570.061855670103,17277.9793814433,2856.762886597938,17876.422680412372
LSP33564--unmicst_cellRing_479311,25930.15447154472,6557.658536585366,0.0,0.0,2537.691056910569,16965.39837398374,3125.317073170732,17003.162601626016
LSP33564--unmicst_cellRing_479317,25942.01098901099,6556.978021978022,0.0,0.0,2774.648351648352,18784.53846153846,3331.164835164835,17463.582417582416
LSP33564--unmicst_cellRing_479331,25901.58461538461,6561.717948717948,0.0,0.0,2283.0153846153844,14848.14358974359,2530.476923076923,15063.394871794872
LSP33564--unmicst_cellRing_479344,25978.82978723404,6562.11170212766,17.271076116952106,11.22619947601887,2686.904255319149,17364.38829787234,3796.281914893617,14466.18085106383
LSP33564--unmicst_cellRing_479355,25887.127192982454,6562.627192982456,0.0,0.0,2305.30701754386,13714.649122807015,2553.469298245614,14054.82456140351
LSP33564--unmicst_cellRing_479356,25921.25,6560.7875,0.0,0.0,2308.075,13932.925,2942.0,21140.2125
LSP33564--unmicst_cellRing_479375,25863.1572327044,6562.779874213837,0.0,0.0,2254.333333333333,11866.157232704403,3449.37106918239,10444.044025157233
LSP33564--unmicst_cellRing_479378,25936.646616541355,6565.669172932331,6.022879908783665,3.914871940709382,3067.721804511278,21094.375939849622,4254.646616541353,18517.06766917293
LSP33564--unmicst_cellRing_479390,25961.653846153848,6564.211538461538,13.30223484158498,8.646452647030237,2698.519230769231,18605.403846153848,3023.346153846154,17921.115384615383
LSP33564--unmicst_cellRing_479409,25914.83333333333,6567.805555555556,0.4848165417238275,0.31513075212048786,2111.6666666666665,14542.277777777776,2545.925925925926,17698.055555555555
LSP33564--unmicst_cellRing_479424,25851.5,6568.7875,0.0,0.0,2303.15,16748.5375,3199.19375,14542.06875
LSP33564--unmicst_cellRing_479425,25953.067039106147,6570.3966480446925,16.136641157245215,10.48881675220939,2563.787709497207,15637.513966480446,2910.486033519553,14074.765363128492
LSP33564--unmicst_cellRing_479435,25969.105882352946,6568.858823529412,20.239637195428703,13.155764177028658,2173.211764705882,15922.741176470588,2935.541176470588,15605.682352941176
LSP33564--unmicst_cellRing_479470,25923.17021276596,6573.595744680851,8.800586095563737,5.72038096211643,2590.8936170212764,20278.72340425532,3608.670212765957,21163.797872340427
LSP33564--unmicst_cellRing_479512,25857.697247706423,6578.651376146789,0.0,0.0,2706.816513761468,14857.009174311926,3092.97247706422,10437.733944954129
LSP33564--unmicst_cellRing_479513,25942.898089171973,6577.885350318471,19.647149324068074,12.770647060644249,2076.9044585987263,17035.853503184713,3060.764331210191,18009.337579617833
LSP33564--unmicst_cellRing_479519,25898.994652406414,6580.459893048128,6.881818698588319,4.473182154082408,2689.438502673797,14218.032085561495,2875.379679144385,11752.70588235294
LSP33564--unmicst_cellRing_479526,25866.065789473683,6577.789473684211,0.0,0.0,2710.5394736842104,14953.828947368422,3158.4736842105262,6376.144736842105
LSP33564--unmicst_cellRing_479533,25917.28859060403,6581.832214765101,14.495220648572673,9.421893421572237,2573.1610738255035,16890.073825503358,3565.2348993288592,17416.664429530203
LSP33564--unmicst_cellRing_479534,25964.94927536232,6579.101449275362,28.413157618789096,18.468552452212915,2649.659420289855,15652.057971014492,3453.427536231884,18929.195652173912
LSP33564--unmicst_cellRing_479549,25888.171875,6583.8203125,6.292616760841669,4.090200894547086,3112.59375,15202.015625,3188.40625,11461.296875
LSP33564--unmicst_cellRing_479550,25907.925925925927,6583.592592592592,12.909558570089905,8.391213070558438,2529.8981481481483,16018.574074074077,3073.185185185185,12447.611111111111
LSP33564--unmicst_cellRing_479561,25871.48809523809,6582.916666666667,0.0,0.0,2784.7261904761904,17476.583333333332,3122.7619047619046,12587.940476190475
LSP33564--unmicst_cellRing_479570,25958.675824175825,6587.06043956044,33.71194103903041,21.912761675369765,2850.214285714286,16621.78021978022,2875.434065934066,22758.637362637364
LSP33564--unmicst_cellRing_479585,25880.36842105263,6585.473684210527,5.145697831119365,3.3447035902275872,3606.505263157895,16999.21052631579,3623.905263157895,12002.44210526316
LSP33564--unmicst_cellRing_479610,25858.75,6588.322916666667,0.3438918263528307,0.22352968712934,3572.083333333333,14208.041666666666,3384.84375,10247.59375
LSP33564--unmicst_cellRing_479617,25838.44230769231,6591.538461538462,0.0,0.0,2233.8205128205127,12878.173076923076,2887.685897435897,12565.00641025641
LSP33564--unmicst_cellRing_479618,25875.414634146346,6591.939024390244,9.499285133393395,6.1745353367057065,3226.2804878048782,16843.51219512195,3829.243902439024,16583.341463414636
LSP33564--unmicst_cellRing_479627,25866.916666666668,6590.833333333333,5.523346601611636,3.5901752910475637,3675.055555555556,12668.861111111111,3324.833333333333,6462.583333333333
LSP33564--unmicst_cellRing_479640,25931.703910614524,6592.3575418994415,29.355860251365126,19.08130916338733,2736.558659217877,18758.988826815643,3140.54748603352,14515.91061452514
LSP33564--unmicst_cellRing_479662,25974.73888888889,6595.216666666666,46.919381783049374,30.497598158982093,2332.3444444444444,15467.05,3093.483333333333,22038.65555555556
LSP33564--unmicst_cellRing_479668,25859.398305084746,6597.559322033899,9.23471790632664,6.002566639112317,2903.864406779661,14148.059322033898,2845.364406779661,17725.745762711864
LSP33564--unmicst_cellRing_479669,25889.66379310345,6598.362068965517,20.453237805805358,13.294604573773483,2236.198275862069,15848.43103448276,3056.637931034483,24776.706896551725
LSP33564--unmicst_cellRing_479670,25902.29,6597.01,23.550499386998712,15.307824601549164,2002.495,14556.65,3535.25,23576.295
LSP33564--unmicst_cellRing_479676,25868.22,6596.32,11.122236058863665,7.229453438261382,3156.34,12602.58,3194.14,8134.76
LSP33564--unmicst_cellRing_479677,25882.407894736843,6598.460526315789,18.03665556739509,11.723826118806809,2462.3289473684213,15841.25,3290.6710526315787,22258.223684210527
LSP33564--unmicst_cellRing_479678,25945.51333333333,6595.44,37.023238840347055,24.06510524622559,1836.9533333333331,13161.68,2361.76,13581.66
LSP33564--unmicst_cellRing_479705,25965.528925619838,6600.280991735537,48.48666290340039,31.516330887210255,2412.669421487604,13657.0,2648.5371900826444,16186.760330578512
LSP33564--unmicst_cellRing_479716,25872.6875,6601.425,17.457117139705133,11.347126140808337,2426.9,13065.6,2889.95,16106.35
LSP33564--unmicst_cellRing_479717,25957.783018867925,6601.122641509434,46.59799234033921,30.288695021220487,2439.084905660377,13782.707547169812,2820.603773584906,14210.367924528302
LSP33564--unmicst_cellRing_479725,25850.39743589744,6600.717948717948,9.086155748913207,5.906001236793585,2935.0128205128203,15729.589743589744,2722.602564102564,19611.52564102564
LSP33564--unmicst_cellRing_479772,25954.617834394903,6610.528662420382,54.32933134257885,35.314065372676254,2056.3821656050955,12304.095541401271,2635.3057324840765,11188.286624203822
LSP33564--unmicst_cellRing_479781,25840.64864864865,6611.4121621621625,15.749726679129562,10.237322341434215,2732.743243243244,12847.263513513511,3607.304054054054,17867.256756756757
LSP33564--unmicst_cellRing_479782,25854.51401869159,6610.981308411215,20.139859398765747,13.090908609197736,2905.4392523364486,11409.345794392524,2792.948598130841,12944.285046728972
LSP33564--unmicst_cellRing_479783,25871.58385093168,6610.776397515528,25.85004608402875,16.802529954618688,2621.0993788819874,12878.534161490685,2665.583850931677,18112.745341614907
LSP33564--unmicst_cellRing_479808,25889.31818181818,6612.409090909091,33.51425587046054,21.78426631579935,1398.1515151515152,8182.606060606061,2462.840909090909,11438.265151515152
LSP33564--unmicst_cellRing_479821,25983.830769230768,6615.0615384615385,68.68393054235965,44.64455485253377,2047.6538461538464,13790.807692307691,3002.0461538461536,21737.30769230769
LSP33564--unmicst_cellRing_479840,25879.377358490565,6618.685534591195,35.96616650519169,23.378008228374597,2273.993710691824,11345.93710691824,2965.364779874214,14944.264150943396
LSP33564--unmicst_cellRing_479841,25972.61403508772,6614.80701754386,64.56655405247189,41.96826013410673,2049.254385964912,13655.649122807015,2509.3859649122805,10868.140350877193
LSP33564--unmicst_cellRing_479853,25964.17948717949,6617.692307692308,64.3573405191143,41.832271337424295,2302.935897435897,16823.01282051282,3014.628205128205,14815.44871794872
LSP33564--unmicst_cellRing_479864,25864.634831460677,6621.651685393258,33.65163384401792,21.87356199861165,2420.8595505617977,9462.32584269663,3482.6853932584268,8592.398876404495
LSP33564--unmicst_cellRing_479890,25985.04385964912,6625.491228070176,78.88972570402774,51.27832170761803,2818.09649122807,13450.035087719298,3139.991228070176,13867.842105263158
LSP33564--unmicst_cellRing_479897,25846.403846153848,6624.769230769231,30.272907391326566,19.677389804362267,2292.817307692308,13085.759615384615,2599.288461538461,33320.22115384616
LSP33564--unmicst_cellRing_479898,25929.30120481928,6625.403614457831,59.532654977182496,38.696225735168625,3175.939759036145,15018.927710843374,3230.156626506024,19999.746987951807
LSP33564--unmicst_cellRing_479905,26005.293478260868,6627.445652173913,87.7255637842308,57.02161645975002,1923.7989130434785,14745.679347826086,2755.9239130434785,27447.58152173913
LSP33564--unmicst_cellRing_479911,25854.46153846154,6625.019230769231,33.29369892161779,21.640904299051563,1916.5,9541.23076923077,2698.519230769231,10449.28846153846
LSP33564--unmicst_cellRing_479921,25886.88725490196,6629.416666666667,48.63213788353438,31.610889624297347,2306.68137254902,9808.661764705885,2832.843137254902,20409.210784313724
LSP33564--unmicst_cellRing_479922,25908.056,6627.752,54.38994886717513,35.35346676366383,2073.016,8907.16,3118.456,6203.464
LSP33564--unmicst_cellRing_479923,25951.66233766234,6628.467532467533,70.13967298710793,45.59078744162016,2811.051948051948,15052.37012987013,3176.7727272727275,18356.31168831169
LSP33564--unmicst_cellRing_479942,25858.97037037037,6632.207407407407,41.59754674789823,27.03840538613385,2169.0296296296297,10463.577777777778,2846.4666666666667,14157.362962962963
LSP33564--unmicst_cellRing_479954,25898.935714285715,6633.278571428571,56.42197142844108,36.67428142848671,2159.214285714286,8764.614285714286,2778.964285714286,10563.042857142857
LSP33564--unmicst_cellRing_479958,25940.18120805369,6633.322147651007,70.72484960097364,45.97115224063287,2026.778523489933,11390.51677852349,2699.6241610738257,14711.818791946307
LSP33564--unmicst_cellRing_479977,25919.066964285717,6636.107142857143,66.03710477886898,42.924118106264835,1867.790178571429,8404.044642857143,3737.361607142857,11088.75892857143
LSP33564--unmicst_cellRing_479978,25992.38953488372,6634.9011627906975,90.2592135397176,58.66848880081645,2090.2093023255816,13216.162790697674,2429.866279069768,20434.622093023256
LSP33564--unmicst_cellRing_479993,25957.12087912088,6636.076923076923,79.16714539942332,51.45864450962516,2172.934065934066,14196.945054945056,3247.6153846153848,21964.978021978022
LSP33564--unmicst_cellRing_480029,25857.014492753624,6640.347826086957,48.55951054265999,31.563681852728998,2555.2753623188405,12623.0,2780.985507246377,18184.08695652174
LSP33564--unmicst_cellRing_480030,25874.84827586207,6640.820689655173,55.16982405653122,35.86038563674529,2222.558620689655,10175.937931034485,2882.7241379310344,19032.924137931037
LSP33564--unmicst_cellRing_480041,25889.29508196721,6641.704918032787,60.99496812178646,39.6467292791612,1729.8934426229507,9251.418032786883,2278.3032786885246,17773.622950819674
LSP33564--unmicst_cellRing_480073,25863.623595505615,6647.623595505618,57.67178586853819,37.48666081454982,2989.9662921348317,9186.269662921348,2656.612359550562,6861.202247191011
LSP33564--unmicst_cellRing_480083,25911.63076923077,6649.174358974359,75.72695359154332,49.22251983450316,1967.2769230769231,9883.584615384616,2704.425641025641,12263.235897435898
LSP33564--unmicst_cellRing_480090,25971.43442622951,6647.88524590164,95.19644714191837,61.87769064224694,1686.9918032786886,9288.38524590164,2411.4590163934427,14646.05737704918
LSP33564--unmicst_cellRing_480104,25894.033333333333,6651.133333333333,71.4801937444177,46.46212593387151,2880.55,11198.875,4338.391666666666,16854.166666666668
LSP33564--unmicst_cellRing_480111,26003.02395209581,6651.37125748503,109.39054296854097,71.10385292955164,3066.041916167665,13872.688622754493,3576.5149700598804,12779.035928143712
LSP33564--unmicst_cellRing_480115,25883.8,6651.178947368421,67.98448150469385,44.189912978051005,4208.926315789474,12695.968421052632,3373.315789473684,15384.042105263155
LSP33564--unmicst_cellRing_480116,25924.666666666668,6653.516339869281,84.30868881743167,54.80064773133059,2064.006535947713,9036.339869281046,2720.091503267974,12669.640522875818
LSP33564--unmicst_cellRing_480135,25902.46153846154,6658.820512820513,81.60751575919741,53.04488524347832,2591.005128205128,11152.523076923077,3447.4410256410256,13509.015384615384
LSP33564--unmicst_cellRing_480145,25859.14736842105,6659.457894736842,67.22827743422955,43.698380332249215,2956.3473684210526,9825.426315789471,2925.868421052632,16049.815789473683
LSP33564--unmicst_cellRing_480146,25977.36363636364,6657.5,106.26833044136461,69.074414786887,2642.742424242424,13851.075757575758,2860.5454545454545,24425.40909090909
LSP33564--unmicst_cellRing_480156,25879.3550295858,6660.372781065089,75.07419396066217,48.79822607443041,20352.532544378697,10190.31952662722,3365.3136094674555,14173.739644970414
LSP33564--unmicst_cellRing_480157,25986.48125,6658.3125,110.18342664706907,71.6192273205949,2105.98125,12928.34375,2731.025,28476.91875
LSP33564--unmicst_cellRing_480167,25970.41414141414,6659.979797979798,106.19214376648193,69.02489344821326,1708.585858585859,8815.060606060606,2136.8282828282827,12748.79797979798
LSP33564--unmicst_cellRing_480168,26011.7731092437,6660.100840336135,120.6069469365716,78.39451550877155,3196.453781512605,12082.252100840336,3081.3361344537816,12005.72268907563
LSP33564--unmicst_cellRing_480192,25943.33142857143,6663.222857142857,99.87041194835074,64.91576776642798,1855.297142857143,8644.08,2425.0685714285714,28850.18857142857
LSP33564--unmicst_cellRing_480193,26000.422885572138,6664.55223880597,120.8590445015203,78.5583789259882,3060.169154228856,11538.666666666666,3029.885572139304,9595.796019900496
LSP33564--unmicst_cellRing_480220,25890.785714285717,6662.357142857143,80.88868571199595,52.57764571279737,2963.095238095238,12918.892857142857,3153.9761904761904,17654.39285714286
LSP33564--unmicst_cellRing_480221,25930.274390243903,6665.225609756098,97.23472209935271,63.20256936457926,2251.69512195122,11705.90243902439,2790.067073170732,21911.19512195122
LSP33564--unmicst_cellRing_480252,26020.17391304348,6669.710144927536,132.52835192101924,86.1434287486625,2610.8115942028985,14938.27536231884,3560.927536231884,16065.739130434782
LSP33564--unmicst_cellRing_480264,25982.28,6668.1466666666665,117.95824719494439,76.67286067671385,2921.1866666666665,16642.426666666666,3429.0533333333333,23064.12
LSP33564--unmicst_cellRing_480272,25890.06,6671.47,89.18847217991821,57.972506916946834,2914.54,14038.65,2743.9,21241.11
LSP33564--unmicst_cellRing_480273,25975.021276595744,6671.031914893617,118.1555744333627,76.80112338168576,2604.4148936170213,13394.3085106383,2951.9574468085107,10334.989361702128
LSP33564--unmicst_cellRing_480275,25872.244897959183,6673.61224489796,85.03841249060804,55.274968118895224,4342.989795918367,11933.561224489797,3445.3673469387754,14658.010204081633
LSP33564--unmicst_cellRing_480276,25951.990825688077,6671.743119266055,110.85936974775223,72.05859033603895,1860.4587155963304,10115.37614678899,2618.440366972477,25619.91743119266
LSP33564--unmicst_cellRing_480285,25864.303921568626,6672.382352941177,81.13853249349022,52.740046120768646,3527.264705882353,13437.35294117647,4333.0,19135.87254901961
LSP33564--unmicst_cellRing_480300,25913.932642487045,6677.051813471503,102.68072236332578,66.74246953616176,2465.6735751295337,11495.507772020725,2754.715025906736,14579.80829015544
LSP33564--unmicst_cellRing_480309,25900.73717948718,6676.814102564103,97.89490817859762,63.63169031608845,2917.653846153846,12156.72435897436,2858.589743589744,18959.80128205128
LSP33564--unmicst_cellRing_480310,25962.123809523808,6678.419047619048,120.62730361711313,78.40774735112353,2363.0857142857144,11015.542857142857,2825.795238095238,11613.69523809524
LSP33564--unmicst_cellRing_480325,25934.745454545453,6679.072727272727,111.77369140306446,72.6528994119919,2575.3515151515157,11549.212121212122,2763.357575757576,18941.17575757576
LSP33564--unmicst_cellRing_480326,25981.44554455445,6679.207920792079,128.04864198754433,83.23161729190382,2808.207920792079,18229.39603960396,3128.009900990099,13086.356435643564
LSP33564--unmicst_cellRing_480351,25869.35754189944,6685.167597765363,94.88256920095122,61.6736699806183,28889.145251396647,13756.413407821228,3762.536312849162,14480.078212290502
LSP33564--unmicst_cellRing_480352,25890.21198156682,6685.42396313364,102.3342309544893,66.51725012041804,26141.119815668204,14985.889400921658,3597.5944700460827,15241.72811059908
LSP33564--unmicst_cellRing_480370,25925.77245508982,6687.45508982036,116.53627330223141,75.74857764645041,2687.7005988023952,16515.850299401198,2626.185628742515,6283.395209580838
LSP33564--unmicst_cellRing_480386,25946.03076923077,6692.615384615385,128.3832331477903,83.44910154606369,2329.2115384615386,11418.573076923078,2581.0115384615383,15663.85
LSP33564--unmicst_cellRing_480390,25959.26126126126,6690.0990990991,130.5970449597445,84.88807922383393,2516.324324324324,13106.981981981982,3265.153153153153,19386.17117117117
LSP33564--unmicst_cellRing_480399,25908.17857142857,6689.017857142857,111.91897494510535,72.74733371431847,1823.982142857143,9481.455357142857,2315.4464285714284,10789.375
LSP33564--unmicst_cellRing_480418,26008.2125,6694.10625,151.2835182809316,98.33428688260554,2104.475,9849.10625,2945.775,10040.175
LSP33564--unmicst_cellRing_480477,25924.751937984496,6703.341085271318,131.08945595019418,85.20814636762621,2003.5813953488373,7984.418604651163,2697.775193798449,9160.891472868218
LSP33564--unmicst_cellRing_480507,25895.87,6708.795,126.22006055643094,82.04303936168012,2201.65,13986.37,2681.78,13228.375
LSP33564--unmicst_cellRing_480508,26001.575,6709.075,163.0337790950335,105.97195641177179,1880.615,8301.82,2394.17,9063.565
LSP33564--unmicst_cellRing_480514,25940.72641509434,6708.037735849057,141.02009373968576,91.66306093079575,2156.009433962264,13027.61320754717,3318.066037735849,11017.933962264153
LSP33564--unmicst_cellRing_480600,26036.28476821192,6720.132450331126,185.41119250326167,120.51727512712009,1914.2980132450327,8031.920529801325,2423.728476821192,1667.788079470199
LSP33564--unmicst_cellRing_480615,25975.88888888889,6721.521367521367,165.83056620157262,107.78986803102221,1799.5555555555557,8008.051282051282,2544.48717948718,3703.897435897436
LSP33564--unmicst_cellRing_480619,25894.5,6724.363636363636,140.35461532796572,91.23049996317772,2977.609090909091,14443.2,3092.490909090909,3853.818181818182
LSP33564--unmicst_cellRing_480629,25995.803921568626,6723.901960784314,174.9505908667823,113.7178840634085,2927.794117647059,8303.607843137255,3067.1470588235293,1616.0588235294117
LSP33564--unmicst_cellRing_480640,25886.44347826087,6727.982608695652,140.96454145335932,91.62695194468355,3344.6782608695653,14732.104347826087,3336.234782608696,3603.669565217391
LSP33564--unmicst_cellRing_480666,26018.900621118013,6730.76397515528,189.3757642693541,123.09424677508018,3274.304347826087,14559.614906832296,3033.0,3025.291925465838
LSP33564--unmicst_cellRing_480667,26041.3,6730.893333333333,197.24246702686858,128.2076035674646,3304.7066666666665,19133.16,3337.366666666667,5474.006666666667
LSP33564--unmicst_cellRing_480684,25934.84662576687,6734.2822085889575,163.6125323137437,106.34814600393342,3247.39263803681,15113.134969325154,2906.60736196319,5409.245398773006
LSP33564--unmicst_cellRing_480685,25965.010695187168,6733.443850267379,173.25611050958202,112.61647183122831,2816.3208556149734,13638.304812834223,2913.497326203209,4617.128342245989
LSP33564--unmicst_cellRing_480692,25915.2,6734.68,157.19231685696556,102.17500595702762,3183.66,14525.32,2846.193333333333,4810.986666666667
LSP33564--unmicst_cellRing_480707,25987.02877697842,6735.251798561151,182.5660126891881,118.66790824797228,3104.4676258992804,14870.884892086331,3260.3309352517986,6109.179856115108
LSP33564--unmicst_cellRing_480714,26029.445205479453,6737.787671232877,199.61233810075979,129.74801976549386,3601.527397260274,17632.712328767124,3194.321917808219,4859.568493150685
LSP33564--unmicst_cellRing_480727,25903.90625,6737.947916666667,156.35346390381957,101.62975153748273,2986.9166666666665,13864.625,2428.6354166666665,6841.666666666667
LSP33564--unmicst_cellRing_480728,26006.065934065933,6737.7032967032965,191.449013988543,124.44185909255295,3082.010989010989,15015.626373626374,3161.7912087912086,4116.714285714285
LSP33564--unmicst_cellRing_480740,25997.657142857144,6741.828571428571,192.41220220905797,125.06793143588769,3302.014285714285,15122.528571428573,3263.2714285714287,7687.5
LSP33564--unmicst_cellRing_480751,26042.65,6743.2875,209.33890052817944,136.07028534331664,2925.9875,14808.8625,3273.10625,6761.39375
LSP33564--unmicst_cellRing_480760,25931.98780487805,6743.682926829269,171.44483105793432,111.43914018765732,3045.268292682927,12515.548780487805,2899.5365853658536,7269.195121951219
LSP33564--unmicst_cellRing_480761,25961.271844660198,6742.174757281553,180.15561638317274,117.10115064906229,2820.7184466019417,10747.47572815534,2850.902912621359,4024.805825242719
LSP33564--unmicst_cellRing_480769,25893.865979381444,6744.690721649485,159.20858093457528,103.48557760747394,2932.2886597938145,10365.103092783504,2659.134020618557,3757.4278350515465
LSP33564--unmicst_cellRing_480770,25919.135135135137,6744.081081081081,167.37419045674972,108.79322379688732,3124.5135135135133,13809.527027027028,2747.391891891892,5414.878378378378
LSP33564--unmicst_cellRing_480771,25925.19480519481,6743.909090909091,169.30814038606897,110.05029125094484,2931.246753246753,11678.324675324677,2658.844155844156,6489.61038961039
LSP33564--unmicst_cellRing_480772,26014.392523364488,6743.869158878505,200.11372486431512,130.07392116180483,3684.1028037383176,15064.682242990652,3436.7943925233644,4059.0560747663553
LSP33564--unmicst_cellRing_480778,25951.92307692308,6744.451923076923,179.05966928129942,116.38878503284462,2276.201923076923,8841.35576923077,2506.3365384615386,3044.394230769231
LSP33564--unmicst_cellRing_480779,26028.339285714286,6744.446428571428,205.4779385179916,133.56066003669454,3958.107142857143,19309.30357142857,3269.910714285714,6673.107142857143
LSP33564--unmicst_cellRing_480795,26022.158536585364,6747.609756097561,206.30893676198664,134.10080889529132,3944.231707317073,15703.780487804876,3434.0243902439024,4714.646341463415
LSP33564--unmicst_cellRing_480807,25909.95857988165,6749.041420118343,168.85545189775962,109.75604373354376,3309.988165680473,12671.343195266272,2650.94674556213,4707.940828402367
LSP33564--unmicst_cellRing_480808,26008.85714285714,6751.0317460317465,204.9204439499353,133.19828856745795,3466.5,17859.285714285714,3207.777777777778,8241.0
LSP33564--unmicst_cellRing_480813,25964.0,6750.663793103448,189.0643516019511,122.89182854126823,2864.155172413793,13071.48275862069,2993.0344827586205,3953.689655172414
LSP33564--unmicst_cellRing_480821,25990.315789473683,6749.639097744361,197.20241732231312,128.18157125950353,2333.0676691729323,13655.345864661656,3111.187969924812,4856.278195488721
LSP33564--unmicst_cellRing_480847,26031.24742268041,6752.938144329897,214.45142294422513,139.39342491374634,3657.7113402061855,16611.309278350516,3132.3711340206187,5882.144329896907
LSP33564--unmicst_cellRing_480857,25893.125,6754.691666666667,168.33639473421815,109.4186565772418,2764.741666666667,11295.066666666668,2752.9666666666667,5067.775
LSP33564--unmicst_cellRing_480870,26018.33064516129,6759.75,216.3766840933726,140.6448446606922,3024.435483870968,13849.120967741936,3042.8064516129034,4797.806451612903
