cell_index,x,y,dist_along_px,dist_along_um,Ki67,HER2,EGFR,CD44
LSP33564--unmicst_cellRing_491608,26209.53153153153,7583.684684684685,1091.1663593847625,709.2581336000957,2758.7207207207207,14343.486486486489,2619.4684684684685,10563.036036036036
LSP33564--unmicst_cellRing_491628,26190.72549019608,7582.725490196079,1075.8954339248166,699.3320320511308,2720.5424836601305,17495.843137254902,2748.3529411764707,14802.40522875817
LSP33564--unmicst_cellRing_491629,26219.87898089172,7587.834394904458,1091.1663593847625,709.2581336000957,2815.872611464968,15490.464968152866,2640.923566878981,11767.535031847134
LSP33564--unmicst_cellRing_491653,26086.49193548387,7585.169354838709,977.208897740001,635.1857835310007,2250.7258064516127,13590.741935483871,2740.2419354838707,15059.701612903224
LSP33564--unmicst_cellRing_491654,26122.566666666666,7586.583333333333,1010.5848049064493,656.8801231891921,2486.5666666666666,19507.2,2719.083333333333,29763.37222222222
LSP33564--unmicst_cellRing_491676,26073.140350877195,7589.578947368421,963.1556236442366,626.0511553687538,2280.251461988304,13387.941520467835,2965.1403508771928,22544.526315789477
LSP33564--unmicst_cellRing_491685,26042.68717948718,7592.948717948718,933.4075506610122,606.714907929658,2987.825641025641,14330.615384615385,3263.7179487179487,9184.46153846154
LSP33564--unmicst_cellRing_491692,26197.39814814815,7590.87037037037,1079.3512352775579,701.5783029304126,2877.9166666666665,13559.99074074074,2508.6296296296296,19703.5
LSP33564--unmicst_cellRing_491693,26273.33783783784,7590.810810810811,1091.1663593847625,709.2581336000957,2336.7162162162163,13594.783783783783,2553.2027027027025,19562.68918918919
LSP33564--unmicst_cellRing_491698,26261.98051948052,7591.74025974026,1091.1663593847625,709.2581336000957,2461.2077922077924,14778.694805194806,2454.8506493506493,27139.88961038961
LSP33564--unmicst_cellRing_491713,26058.98181818182,7594.272727272727,948.2468980018243,616.3604837011858,2424.9727272727278,13591.836363636365,2623.2,10970.690909090908
LSP33564--unmicst_cellRing_491720,26085.695035460994,7596.056737588652,972.7075880389135,632.2599322252938,2385.744680851064,12127.95744680851,2753.659574468085,22215.5390070922
LSP33564--unmicst_cellRing_491721,26249.09604519774,7593.084745762711,1091.1663593847625,709.2581336000957,2684.237288135593,18026.011299435027,2392.4180790960454,14549.988700564973
LSP33564--unmicst_cellRing_491729,26185.386454183263,7596.960159362549,1065.9764945314628,692.8847214454509,2335.8486055776893,17237.350597609562,2535.3027888446213,19797.14342629482
LSP33564--unmicst_cellRing_491737,26207.483333333334,7594.708333333333,1087.4951205546693,706.871828360535,2309.883333333333,13132.291666666666,2432.491666666667,18592.741666666665
LSP33564--unmicst_cellRing_491754,26215.54054054054,7599.027027027027,1091.1663593847625,709.2581336000957,2898.824324324324,18234.027027027027,2861.108108108108,15103.121621621622
LSP33564--unmicst_cellRing_491755,26285.415094339623,7597.033018867924,1091.1663593847625,709.2581336000957,2657.75,14767.514150943396,2627.990566037736,11319.0
LSP33564--unmicst_cellRing_491776,26068.081818181818,7600.354545454546,954.6924548747805,620.5500956686074,2155.7636363636366,11915.063636363637,2592.2636363636366,17427.754545454547
LSP33564--unmicst_cellRing_491777,26077.54651162791,7601.523255813953,963.1740686993373,626.0631446545693,2281.5,12970.372093023256,2708.395348837209,15785.290697674418
LSP33564--unmicst_cellRing_491778,26099.994535519127,7599.743169398907,984.859689281275,640.1587980328287,2185.3661202185795,14371.704918032789,2628.158469945355,28388.71584699453
LSP33564--unmicst_cellRing_491791,26224.298850574716,7598.908045977011,1091.1663593847625,709.2581336000957,3333.689655172414,18738.885057471263,3045.528735632184,16795.183908045976
LSP33564--unmicst_cellRing_491804,26009.78313253012,7602.325301204819,899.2880831973703,584.5372540782907,3890.9036144578313,15355.10843373494,3072.9036144578317,6342.843373493976
LSP33564--unmicst_cellRing_491805,26201.436842105264,7604.1736842105265,1078.5562427747295,701.0615578035743,2711.3315789473686,15406.189473684211,2919.5105263157893,16366.926315789471
LSP33564--unmicst_cellRing_491806,26240.858974358973,7601.615384615385,1091.1663593847625,709.2581336000957,3081.423076923077,17330.173076923078,2805.794871794872,12738.564102564103
LSP33564--unmicst_cellRing_491812,26018.35668789809,7604.401273885351,906.6204207139681,589.3032734640793,4068.4140127388537,12956.171974522293,3084.605095541401,5827.464968152866
LSP33564--unmicst_cellRing_491813,26027.054054054053,7600.891891891892,915.9944454741076,595.39638955817,19331.986486486487,18990.283783783783,3358.783783783784,12352.216216216217
LSP33564--unmicst_cellRing_491814,26231.090909090908,7601.4,1091.1663593847625,709.2581336000957,3482.8,18989.727272727272,3096.690909090909,16849.072727272727
LSP33564--unmicst_cellRing_491824,26033.55652173913,7604.382608695652,920.8949412092377,598.5817117860045,5456.834782608696,13935.35652173913,3759.6,12724.53043478261
LSP33564--unmicst_cellRing_491825,26056.858974358973,7602.628205128205,943.3737603762053,613.1929442445335,2745.0,13449.05128205128,2719.923076923077,21059.5
LSP33564--unmicst_cellRing_491841,26132.31343283582,7607.169154228855,1012.6374470113165,658.2143405573557,2163.800995024876,13193.054726368158,2647.542288557214,20307.422885572138
LSP33564--unmicst_cellRing_491842,26158.11363636364,7604.759090909091,1037.6869339960792,674.4965070974515,2307.6136363636365,16870.45909090909,2620.3772727272726,24952.35
LSP33564--unmicst_cellRing_491859,25998.89285714286,7607.401785714285,887.3153395150841,576.7549706848047,3791.151785714286,14233.375,2995.3839285714284,3311.098214285714
LSP33564--unmicst_cellRing_491860,26040.9,7607.585714285714,926.6840432684103,602.3446281244667,3232.0857142857144,12827.014285714286,4472.5,9823.128571428571
LSP33564--unmicst_cellRing_491861,26257.25842696629,7605.921348314607,1091.1663593847625,709.2581336000957,2486.85393258427,16205.134831460677,2458.85393258427,15669.393258426966
LSP33564--unmicst_cellRing_491862,26264.945054945056,7606.56043956044,1091.1663593847625,709.2581336000957,2628.6043956043954,18367.285714285717,2493.725274725274,16513.01098901099
LSP33564--unmicst_cellRing_491874,26102.5625,7607.453125,984.61234798092,639.998026187598,2146.75,13072.75,2658.03125,27360.828125
LSP33564--unmicst_cellRing_491875,26249.486486486487,7607.7027027027025,1091.1663593847625,709.2581336000957,3056.162162162162,18472.85135135135,2949.0945945945946,18998.783783783783
LSP33564--unmicst_cellRing_491887,26072.527777777777,7609.194444444444,955.8184570363445,621.281997073624,2193.805555555556,17468.26388888889,2435.583333333333,24491.08333333333
LSP33564--unmicst_cellRing_491897,26051.01418439716,7609.9716312056735,935.3557208895262,607.981218578192,2991.113475177305,14603.524822695035,3471.9148936170213,19427.18439716312
LSP33564--unmicst_cellRing_491898,26062.731707317074,7610.231707317073,946.2653038588746,615.0724475082685,2638.121951219512,14296.658536585366,2614.170731707317,20911.158536585364
LSP33564--unmicst_cellRing_491899,26216.82208588957,7610.055214723926,1090.9708049117319,709.1310231926258,2490.914110429448,16730.65644171779,3040.680981595092,15058.41717791411
LSP33564--unmicst_cellRing_491900,26229.84146341464,7610.908536585366,1091.1663593847625,709.2581336000957,2491.390243902439,16622.20731707317,2794.1768292682927,14495.201219512195
LSP33564--unmicst_cellRing_491918,26111.85714285714,7612.165413533835,991.7127406369422,644.6132814140125,2249.8496240601503,14534.902255639096,2583.4210526315787,29842.39097744361
LSP33564--unmicst_cellRing_491919,26123.536,7611.712,1002.8319927357164,651.8407952782158,2397.64,13563.648,2923.816,23497.008
LSP33564--unmicst_cellRing_491940,25986.616822429907,7611.906542056075,874.2388779647534,568.2552706770898,3884.457943925234,25404.093457943924,4428.897196261682,8333.364485981308
LSP33564--unmicst_cellRing_491941,26002.72413793104,7613.9655172413795,888.6490167020814,577.621860856353,4201.517241379311,15453.080459770115,3133.0459770114944,4249.0344827586205
LSP33564--unmicst_cellRing_491949,26020.0,7614.370967741936,904.726097727124,588.0719635226307,4434.532258064516,16674.25806451613,3303.0806451612902,5093.580645161291
LSP33564--unmicst_cellRing_491963,26009.95,7616.95,894.4030793217174,581.3620015591164,4553.28,17453.29,3391.02,4875.24
LSP33564--unmicst_cellRing_491976,26031.867816091955,7617.551724137931,914.7699008269815,594.600435537538,3671.9597701149423,17613.94252873563,3840.155172413793,6965.758620689655
LSP33564--unmicst_cellRing_491977,26092.317596566525,7617.360515021459,971.5800338618402,631.5270220101961,2127.0,14980.317596566523,2395.403433476394,23262.80686695279
LSP33564--unmicst_cellRing_491999,26163.87951807229,7616.385542168675,1039.0913257154832,675.4093617150642,2163.867469879518,13243.686746987953,2467.421686746988,32998.97590361446
LSP33564--unmicst_cellRing_492007,25992.80991735537,7619.570247933884,877.4103909610861,570.316754124706,3884.090909090909,17803.785123966944,3328.5785123966944,9142.446280991737
LSP33564--unmicst_cellRing_492008,26047.46913580247,7620.320987654321,928.4602001565466,603.4991301017553,3256.796296296296,17224.0,3607.4938271604938,5034.407407407408
LSP33564--unmicst_cellRing_492009,26155.23776223776,7619.2307692307695,1029.9984596784188,669.4989987909722,2184.6853146853146,12855.748251748251,2594.3846153846152,24611.06993006993
LSP33564--unmicst_cellRing_492020,26061.36231884058,7621.253623188406,941.1802209270995,611.7671436026147,2804.710144927536,13804.72463768116,2756.659420289855,6441.246376811594
LSP33564--unmicst_cellRing_492032,26222.76439790576,7622.371727748691,1091.1663593847625,709.2581336000957,2394.6544502617803,16406.30890052356,2709.4869109947645,21585.84293193717
LSP33564--unmicst_cellRing_492036,25963.52173913044,7622.268115942029,848.9875253983035,551.8418915088973,9563.942028985508,18095.181159420288,5789.355072463768,6162.173913043478
LSP33564--unmicst_cellRing_492037,26017.353982300883,7623.141592920354,899.218740994468,584.4921816464042,11033.66371681416,18457.29203539823,3513.575221238938,4617.893805309735
LSP33564--unmicst_cellRing_492038,26253.809523809523,7623.107142857143,1091.1663593847625,709.2581336000957,2490.753968253968,18105.150793650795,2620.2023809523807,17178.305555555555
LSP33564--unmicst_cellRing_492051,26173.40909090909,7623.054545454545,1045.7376995344105,679.7295046973668,2264.809090909091,10368.936363636363,2238.927272727273,15993.527272727271
LSP33564--unmicst_cellRing_492062,25972.75384615385,7622.738461538462,857.4915609446025,557.3695146139917,4837.953846153846,19179.69230769231,4595.384615384615,5308.461538461538
LSP33564--unmicst_cellRing_492063,26145.79411764706,7624.794117647059,1019.2158295843013,662.4902892297958,2236.8,13284.79411764706,3083.8117647058825,10814.3
LSP33564--unmicst_cellRing_492082,25941.57692307692,7627.2692307692305,826.6638655412057,537.3315126017837,3763.807692307693,15551.930769230768,4798.215384615384,6912.776923076923
LSP33564--unmicst_cellRing_492083,25980.911504424777,7625.628318584071,864.1529215520536,561.6993990088349,3981.433628318584,20585.87610619469,3250.982300884956,14528.787610619467
LSP33564--unmicst_cellRing_492084,25995.893203883494,7626.621359223301,877.8739090838195,570.6180409044827,4072.844660194175,20411.19417475728,3564.8349514563106,6764.611650485437
LSP33564--unmicst_cellRing_492085,26275.936305732484,7625.929936305733,1091.1663593847625,709.2581336000957,2285.0891719745223,15227.43949044586,2458.312101910828,14788.738853503184
LSP33564--unmicst_cellRing_492096,26073.10091743119,7627.5504587155965,950.0285066735765,617.5185293378248,2924.100917431193,16137.605504587156,2915.1559633027523,8027.908256880734
LSP33564--unmicst_cellRing_492097,26086.70918367347,7626.821428571428,963.0539099716054,625.9850414815436,2388.688775510204,19220.79081632653,2723.8214285714284,14159.36224489796
LSP33564--unmicst_cellRing_492098,26265.84375,7626.9375,1091.1663593847625,709.2581336000957,2058.71875,14100.90625,2514.46875,19476.59375
LSP33564--unmicst_cellRing_492109,26007.590277777777,7629.819444444444,887.7514626122522,577.038450697964,3703.8333333333335,16093.965277777776,3189.9791666666665,4755.604166666667
LSP33564--unmicst_cellRing_492110,26049.114864864863,7631.141891891892,926.274704143372,602.0785576931918,3489.175675675676,16953.966216216217,3727.263513513513,4406.459459459459
LSP33564--unmicst_cellRing_492129,26059.63855421687,7631.987951807229,935.8616263905516,608.3100571538586,3566.7831325301204,15455.56626506024,3197.746987951807,3453.987951807229
LSP33564--unmicst_cellRing_492138,25971.808823529413,7631.235294117647,853.6753143371236,554.8889543191303,4165.941176470588,16253.926470588236,3241.764705882353,8144.529411764706
LSP33564--unmicst_cellRing_492139,26157.464968152864,7632.464968152866,1027.5268494371146,667.8924521341245,5094.4331210191085,11938.433121019109,2465.388535031847,14423.764331210192
LSP33564--unmicst_cellRing_492147,25962.943396226416,7631.811320754717,845.1547601842432,549.3505941197581,5699.056603773585,15397.396226415094,3358.132075471698,2830.7169811320755
LSP33564--unmicst_cellRing_492148,26068.12121212121,7631.212121212121,944.091754234809,613.6596402526259,3021.909090909091,15511.0,2872.3939393939395,5261.69696969697
LSP33564--unmicst_cellRing_492157,25955.33333333333,7631.9885057471265,837.9501113507345,544.6675723779774,5456.206896551724,17658.2183908046,4343.091954022989,7258.0
LSP33564--unmicst_cellRing_492158,26029.982035928144,7633.101796407185,907.6390679317713,589.9653941556513,3465.5508982035926,18073.526946107784,4044.508982035928,9474.640718562874
LSP33564--unmicst_cellRing_492159,26123.0421686747,7632.993975903614,995.0317958263777,646.7706672871456,2093.385542168675,18095.01807228916,2683.481927710844,23191.385542168675
LSP33564--unmicst_cellRing_492160,26216.264,7633.48,1082.3715913070425,703.5415343495777,2320.952,12972.672,2809.064,20951.104
LSP33564--unmicst_cellRing_492161,26287.76649746193,7633.868020304569,1091.1663593847625,709.2581336000957,2212.3807106598983,15776.335025380711,2302.97461928934,23391.40609137056
LSP33564--unmicst_cellRing_492165,26207.04597701149,7632.83908045977,1073.9395792178864,698.0607264916262,2208.977011494253,13510.011494252874,2508.6436781609195,17210.67816091954
LSP33564--unmicst_cellRing_492178,25985.85606060606,7634.416666666667,865.7647277824528,562.7470730585943,4047.621212121212,23801.060606060608,5079.204545454545,12273.068181818182
LSP33564--unmicst_cellRing_492179,26083.50476190476,7635.657142857143,956.9999407885805,622.0499615125773,2695.2571428571428,13807.952380952382,2815.247619047619,8182.323809523809
LSP33564--unmicst_cellRing_492180,26196.420168067227,7635.016806722689,1063.2143930192858,691.0893554625358,2210.840336134454,16511.907563025212,2317.983193277311,21383.29411764706
LSP33564--unmicst_cellRing_492189,25924.36363636364,7635.888888888889,807.5342551331852,524.8972658365703,8755.131313131313,18349.89898989899,6957.333333333333,4228.50505050505
LSP33564--unmicst_cellRing_492190,26067.23703703704,7637.955555555555,940.9370825844375,611.6091036798844,2768.4814814814813,13090.192592592592,2821.0592592592598,4417.844444444445
LSP33564--unmicst_cellRing_492200,25950.846153846152,7638.649572649572,831.4416939321526,540.4371010558992,4749.196581196581,19537.7094017094,4137.717948717948,10064.564102564103
LSP33564--unmicst_cellRing_492201,25963.8,7639.666666666667,843.250843273306,548.113048127649,4356.333333333333,16618.01111111111,3583.3,8256.044444444444
LSP33564--unmicst_cellRing_492213,25927.676300578038,7641.549132947976,808.6925704343545,525.6501707823304,26973.473988439306,15035.832369942196,6198.618497109826,3301.942196531792
LSP33564--unmicst_cellRing_492214,26143.275449101795,7637.718562874252,1012.3960492582299,658.0574320178495,2470.215568862276,17369.586826347306,2879.431137724551,28428.91017964072
LSP33564--unmicst_cellRing_492215,26223.950704225357,7639.80985915493,1087.4049789055584,706.813236288613,2329.669014084507,13983.50704225352,2594.823943661972,17177.218309859156
LSP33564--unmicst_cellRing_492221,25969.45555555556,7642.566666666667,847.5599831151811,550.9139890248678,4391.011111111111,17602.466666666667,4571.366666666667,5127.822222222222
LSP33564--unmicst_cellRing_492222,26054.36363636364,7642.181818181818,927.3958800023088,602.8073220015008,3641.602272727273,16927.613636363636,3640.818181818182,8231.03409090909
LSP33564--unmicst_cellRing_492223,26109.897637795275,7638.629921259842,980.7501166130112,637.4875757984573,2499.566929133858,16471.44094488189,2959.0944881889764,10712.188976377953
LSP33564--unmicst_cellRing_492233,25996.423312883435,7640.711656441717,873.514106891043,567.784169479178,3911.656441717792,19700.31288343558,3959.748466257669,9072.104294478528
LSP33564--unmicst_cellRing_492234,26203.890410958906,7641.342465753424,1068.0460362653234,694.2299235724603,2629.219178082192,20718.534246575346,2403.8082191780823,18064.15068493151
LSP33564--unmicst_cellRing_492235,26251.54225352113,7640.443661971831,1091.1663593847625,709.2581336000957,2067.8098591549297,13968.387323943662,2418.281690140845,29620.859154929574
LSP33564--unmicst_cellRing_492245,26047.95555555556,7640.7555555555555,921.8722960741405,599.2169924481914,3599.711111111111,16544.8,3115.955555555556,9193.4
LSP33564--unmicst_cellRing_492246,26124.020979020977,7642.272727272727,992.7518968668851,645.2887329634754,2537.4125874125875,16051.174825174823,2910.622377622378,10377.622377622378
LSP33564--unmicst_cellRing_492256,25911.907894736843,7640.618421052632,794.2116146354356,516.2375495130332,5750.118421052632,19255.565789473683,7449.434210526316,3223.0263157894738
LSP33564--unmicst_cellRing_492257,25978.12962962963,7642.740740740741,855.6423281606136,556.1675133043989,5106.944444444444,22687.175925925927,7123.472222222223,6103.898148148148
LSP33564--unmicst_cellRing_492258,26009.37419354839,7642.335483870967,885.1113104151725,575.3223517698622,4266.916129032258,18004.496774193547,3393.458064516129,6087.122580645161
LSP33564--unmicst_cellRing_492259,26024.0,7642.72972972973,898.7046465257514,584.1580202417384,4284.540540540541,16351.662162162162,3082.4527027027025,8625.925675675675
LSP33564--unmicst_cellRing_492268,26041.382716049386,7642.580246913581,915.0733362132472,594.7976685386108,3764.641975308642,19164.938271604937,3326.679012345679,10839.222222222224
LSP33564--unmicst_cellRing_492284,25895.23577235772,7645.983739837398,776.7118792265784,504.86272149727597,35365.422764227646,13958.861788617884,5636.365853658536,7314.455284552845
LSP33564--unmicst_cellRing_492285,25937.954128440368,7645.146788990825,817.1001315713181,531.1150855213568,7641.954128440367,20246.67889908257,6044.8899082568805,13282.11009174312
LSP33564--unmicst_cellRing_492286,26077.51219512195,7644.524390243902,948.3178689702683,616.4066148306744,2677.792682926829,15684.939024390244,3236.256097560976,13116.817073170732
LSP33564--unmicst_cellRing_492287,26086.74358974359,7645.461538461538,956.6603126838046,621.829203244473,2605.8205128205127,17479.08547008547,3223.641025641026,10867.581196581195
LSP33564--unmicst_cellRing_492294,26067.321739130435,7646.921739130435,937.9256370857764,609.6516641057547,2966.8434782608697,16747.652173913044,3541.417391304348,9469.652173913044
LSP33564--unmicst_cellRing_492295,26234.839552238805,7648.921641791045,1091.1663593847625,709.2581336000957,2278.7611940298507,15185.320895522387,2529.876865671642,25004.93656716418
LSP33564--unmicst_cellRing_492321,25910.24778761062,7648.407079646017,789.9682503219427,513.4793627092628,5818.884955752213,17108.141592920354,5863.238938053098,5320.601769911505
LSP33564--unmicst_cellRing_492322,25947.42105263158,7647.684210526316,825.1119970439681,536.3227980785794,35614.71578947368,19059.34736842105,4077.052631578948,12778.747368421053
LSP33564--unmicst_cellRing_492323,25981.33613445378,7649.193277310925,856.4278608404362,556.6781095462835,5104.44537815126,19628.10924369748,4226.050420168067,6228.176470588235
LSP33564--unmicst_cellRing_492324,26140.31654676259,7647.748201438849,1006.1609619655778,654.0046252776256,8973.258992805755,13774.05035971223,3776.043165467626,7735.870503597122
LSP33564--unmicst_cellRing_492332,26025.00657894737,7651.6973684210525,896.55806531763,582.7627424564596,3747.032894736842,16423.342105263157,2904.6381578947367,10693.526315789471
LSP33564--unmicst_cellRing_492337,26100.186274509804,7648.862745098039,968.106448341803,629.269191422172,2714.450980392157,14875.382352941177,2775.343137254902,9356.78431372549
LSP33564--unmicst_cellRing_492338,26108.58064516129,7648.790322580645,976.0112116983624,634.4072876039356,2804.951612903226,14192.193548387097,2755.322580645161,5658.870967741936
LSP33564--unmicst_cellRing_492350,25888.72413793104,7652.390804597701,768.3906690732163,499.4539348975906,20803.04597701149,13364.919540229885,4382.0114942528735,5575.96551724138
LSP33564--unmicst_cellRing_492351,25923.64893617021,7652.085106382979,801.2799664197746,520.8319781728535,9891.617021276596,13768.159574468084,7415.127659574468,5767.989361702128
LSP33564--unmicst_cellRing_492352,25958.989898989897,7650.616161616162,834.9609290605805,542.7246038893774,5770.272727272727,17160.23232323232,3660.838383838384,6223.353535353535
LSP33564--unmicst_cellRing_492353,25994.86559139785,7653.123655913979,867.7730255688261,564.0524666197371,4737.956989247312,20380.68817204301,4740.037634408603,9226.94623655914
LSP33564--unmicst_cellRing_492354,26247.681159420288,7652.891304347826,1091.1663593847625,709.2581336000957,2316.876811594203,14386.630434782608,2750.695652173913,23261.07246376812
LSP33564--unmicst_cellRing_492358,25879.867924528306,7652.773584905661,759.945382741346,493.9644987818749,4835.320754716981,13954.056603773584,5232.773584905661,3131.849056603773
LSP33564--unmicst_cellRing_492359,26010.693333333333,7653.226666666666,882.5950175422109,573.6867614024371,3706.7933333333335,15689.366666666669,2982.026666666666,16772.553333333333
LSP33564--unmicst_cellRing_492360,26128.777777777777,7651.923076923077,993.8902932542088,646.0286906152357,9798.97435897436,14791.649572649572,4168.051282051282,5022.401709401709
LSP33564--unmicst_cellRing_492367,26115.29936305733,7654.777070063694,980.2542329350707,637.165251407796,5071.503184713376,15382.36305732484,3544.203821656051,5852.592356687898
LSP33564--unmicst_cellRing_492368,26207.97524752475,7655.09405940594,1067.1398201905558,693.6408831238613,2656.4356435643563,14969.039603960397,2497.024752475248,14859.366336633664
LSP33564--unmicst_cellRing_492375,25915.673469387755,7654.326530612245,793.0206978400178,515.4634535960116,8040.244897959184,16986.551020408162,5191.775510204082,9407.081632653062
LSP33564--unmicst_cellRing_492376,25948.21,7655.3,823.2271544940936,535.0976504211609,9006.99,18569.36,3787.72,7211.7
LSP33564--unmicst_cellRing_492388,25968.859649122805,7654.508771929824,842.8837465841071,547.8744352796697,4763.473684210527,20833.01754385965,4413.982456140351,5463.491228070176
LSP33564--unmicst_cellRing_492397,25899.64285714286,7655.508928571428,777.565146385877,505.4173451508201,5573.705357142857,16585.071428571428,4429.473214285715,9414.535714285714
LSP33564--unmicst_cellRing_492398,26032.51388888889,7658.24537037037,901.3478540698842,585.8761051454247,3362.171296296296,19174.37037037037,3479.833333333333,16836.27314814815
LSP33564--unmicst_cellRing_492399,26141.5145631068,7656.466019417476,1004.2802049557695,652.7821332212502,3045.640776699029,12585.825242718449,3772.640776699029,5650.78640776699
LSP33564--unmicst_cellRing_492415,25936.13492063492,7656.642857142857,811.4293463939679,527.4290751560792,8343.619047619048,18271.285714285717,5045.023809523809,14039.63492063492
LSP33564--unmicst_cellRing_492416,26098.98709677419,7657.909677419355,963.8619877830372,626.5102920589742,2604.219354838709,16334.393548387096,3727.3806451612895,9363.032258064515
LSP33564--unmicst_cellRing_492423,25869.47701149425,7659.482758620689,747.8785458015733,486.12105477102267,11422.528735632184,16024.988505747126,4461.0,6989.086206896552
LSP33564--unmicst_cellRing_492424,26167.48186528497,7658.549222797927,1027.9375621362153,668.15941538854,1932.6735751295337,15307.072538860104,2713.60621761658,22449.36787564767
LSP33564--unmicst_cellRing_492425,26236.893203883494,7660.47572815534,1091.1663593847625,709.2581336000957,2958.9417475728155,17875.563106796115,2981.019417475728,11985.291262135925
LSP33564--unmicst_cellRing_492433,25956.5,7659.359375,829.6095707791804,539.2462210064673,5714.359375,18124.28125,4802.46875,4894.28125
LSP33564--unmicst_cellRing_492434,25981.172043010756,7658.236559139785,853.1562943675838,554.5515913389295,20506.64516129032,20428.59139784946,4497.268817204301,4168.354838709677
